Brand_ID,Brand,Country,Whiskies,Votes,Rating,Brand_Ranking
1460,Gems of Scotland,Scotland,7,6,80.72,D
1461,General,Scotland,1,NA,NA,G
1462,General Nelson,Norway,1,NA,NA,G
1463,Genius,,1,NA,NA,G
1464,Gentleman,Scotland,1,1,91.5,B
1465,Gentry,United States,1,NA,NA,G
1466,Genuine Scotch,Scotland,1,NA,NA,G
1467,Geo. Roe & Co's,Ireland,4,1,84,D
1468,Geometrika,,1,NA,NA,G
1469,George,Austria,1,NA,NA,G
1470,George Denis,Scotland,1,NA,NA,G
1471,George Dickel,United States,59,34,80.77,D
1472,George Remus,United States,2,NA,NA,G
1473,George T. Stagg,United States,18,18,89.1,C
1474,George Urquhart,Scotland,1,NA,NA,G
1475,George Washington,United States,3,NA,NA,G
1476,Georgia Moon,United States,2,1,47.85,G
1477,Gerhard Büchner,Germany,4,3,66.28,G
1478,Gerlachus WiskiE,Netherlands,7,2,64.5,G
1479,Germain Bros.,Scotland,1,NA,NA,G
1480,Gerston,Scotland,8,7,84.05,D
1481,Geulhems Goud,Belgium,2,1,85,C
1482,Geuting,Germany,18,9,75.52,E
1483,Ghibinèt,Italy,2,2,75.67,E
1484,Ghillie,Scotland,1,1,85,C
1485,Ghost Owl,United States,2,2,50.5,G
1486,Giant's  Causeway,Germany,NA,NA,NA,G
1487,Giant's Choice,Ireland,1,1,84.2,D
1488,Gibson's Finest,Canada,13,5,79.97,E
1489,Gilavar,Azerbaijan,1,NA,NA,G
1490,Gilbey's,Scotland,7,2,84.38,D
1491,Gillon's,Scotland,1,NA,NA,G
1492,Gilors,Germany,13,9,65.22,G
1493,Ginkgo,Japan,1,1,84.5,D
1494,Girvan,Scotland,133,92,83.81,D
1495,Give 'n' Tell,Scotland,1,1,91,B
1496,Gjoleid,Norway,5,5,78.13,E
1497,Glacier Distilling,United States,5,1,63,G
1498,Glamis,Scotland,8,4,81.38,D
1499,Glamis Castle,Scotland,2,1,90,B
1500,Glan Iarran,Germany,1,NA,NA,G
1501,Glan Taint,Germany,1,NA,NA,G
1502,Glann ar Mor,France,26,19,82.86,D
1503,Glasgow City of Culture,Scotland,1,NA,NA,G
1504,Glasgow European City of Culture,Scotland,1,NA,NA,G
1505,Glasgow Herald,Scotland,1,1,86.5,C
1506,Gleaming,Scotland,1,1,89.92,C
1507,Gleann Banbh,Scotland,5,5,84.02,D
1508,Gleann Muir,Switzerland,1,NA,NA,G
1509,Glen,Scotland,7,6,80.89,D
1510,Glen Adam,Scotland,3,1,80.63,D
1511,Glen Afton,Scotland,1,NA,NA,G
1512,Glen Alan,Scotland,1,NA,NA,G
1513,Glen Alba,Scotland,2,2,84.25,D
1514,Glen Albyn,Scotland,151,102,86.06,C
1515,Glen Ardoch,Scotland,3,2,58.65,G
1516,Glen Argyll,Scotland,1,NA,NA,G
1517,Glen Arvin,Scotland,1,NA,NA,G
1518,Glen Avon,Scotland,44,34,88.69,C
1519,Glen Bannock,Scotland,2,NA,NA,G
1520,Glen Bervie,Scotland,1,1,50,G
1521,Glen Blair,Scotland,6,1,73,F
1522,Glen Breton,Canada,25,11,76.07,E
1523,Glen Broch,Scotland,4,3,67.35,G
1524,Glen Brora,Scotland,1,1,90,B
1525,Glen Burn,Scotland,2,NA,NA,G
1526,Glen Cairn,Scotland,7,NA,NA,G
1527,Glen Calder,Scotland,10,3,83.9,D
1528,Glen Carren,Scotland,3,NA,NA,G
1529,Glen Carron,Scotland,2,NA,NA,G
1530,Glen Castle,,10,2,90.13,B
1531,Glen Catrine,Scotland,3,1,77,E
1532,Glen Cawdor,Scotland,8,6,92.05,B
1533,Glen Clova,Scotland,2,NA,NA,G
1534,Glen Clyde,Scotland,7,4,61.29,G
1535,Glen Corrie,Scotland,1,NA,NA,G
1536,Glen Coulmony,Scotland,1,NA,NA,G
1537,Glen Craige,Scotland,1,1,83,D
1538,Glen Crinan,Scotland,6,1,63,G
1539,Glen Darbach,Scotland,1,NA,NA,G
1540,Glen Deer,Scotland,1,1,88.55,C
1541,Glen Demort,Scotland,2,1,92,B
1542,Glen Deveron,Scotland,75,42,81.89,D
1543,Glen Dhu,Scotland,1,1,74,F
1544,Glen Dorsey,Scotland,1,NA,NA,G
1545,Glen Douglas,Scotland,5,4,77.49,E
1546,Glen Downan,Scotland,2,1,81,D
1547,Glen Drumm,Scotland,3,1,94,B
1548,Glen Drummond,Scotland,5,4,84.75,D
1549,Glen Eagle,Scotland,5,1,82,D
1550,Glen Eason,Scotland,1,NA,NA,G
1551,Glen Edward's,Scotland,2,1,78,E
1552,Glen Elg,Scotland,2,NA,NA,G
1553,Glen Elgin,Scotland,399,310,86.15,C
1554,Glen Ellis,Scotland,1,NA,NA,G
1555,Glen Els,Germany,212,180,86.04,C
1556,Glen Faye,Scotland,1,NA,NA,G
1557,Glen Findlay,Scotland,1,NA,NA,G
1558,Glen Finloch,Scotland,4,1,77,E
1559,Glen Fiona,United Kingdom,NA,NA,NA,G
1560,Glen Flagler,Scotland,33,23,85.02,C
1561,Glen Fohdry,Scotland,3,NA,NA,G
1562,Glen Forrest,Scotland,1,1,66,G
1563,Glen Foster,Scotland,1,1,78,E
1564,Glen Foyle,Scotland,2,NA,NA,G
1565,Glen Franciscan,Scotland,3,1,88,C
1566,Glen Fraser,Scotland,5,3,90.4,B
1567,Glen Fruin,Scotland,1,NA,NA,G
1568,Glen Fyne,Scotland,1,1,78,E
1569,Glen Galwan,Scotland,2,1,70,F
1570,Glen Garioch,Scotland,549,422,86.03,C
1571,Glen Garry,Scotland,7,5,77.97,E
1572,Glen Garvin,Scotland,1,NA,NA,G
1573,Glen Gency,Scotland,3,NA,NA,G
1574,Glen George,Scotland,1,1,86.67,C
1575,Glen Ghillie,Scotland,1,NA,NA,G
1576,Glen Gordon,Scotland,12,10,90.06,B
1577,Glen Graeme,Scotland,3,NA,NA,G
1578,Glen Grant,Scotland,1297,986,87.2,C
1579,Glen Green,Scotland,1,1,50,G
1580,Glen Grigor,Scotland,2,NA,NA,G
1581,Glen Grouse,Scotland,2,1,75.5,E
1582,Glen Gyle,Scotland,3,2,80.5,D
1583,Glen Hood,Scotland,1,1,66.33,G
1584,Glen Hunter,Scotland,2,NA,NA,G
1585,Glen Ila,Scotland,3,2,85.13,C
1586,Glen Keith,Scotland,406,324,86.75,C
1587,Glen Kella,United Kingdom,4,3,69.58,G
1588,Glen Kirk,Scotland,6,4,72.54,F
1589,Glen Lairg,Scotland,1,NA,NA,G
1590,Glen Laogh,Scotland,1,NA,NA,G
1591,Glen Leora,Scotland,1,NA,NA,G
1592,Glen Lord,Scotland,2,NA,NA,G
1593,Glen Lyon,Scotland,3,1,86.75,C
1594,Glen Mac Clay,Scotland,1,NA,NA,G
1595,Glen Mansion,Scotland,1,1,40,G
1596,Glen Marnoch,Scotland,15,11,80.05,D
1597,Glen Martin,Scotland,2,1,82,D
1598,Glen Mavis,Scotland,1,1,82,D
1599,Glen Mhor,Scotland,203,157,86.76,C
1600,Glen Mill,Scotland,1,NA,NA,G
1601,Glen Mist,Scotland,1,NA,NA,G
1602,Glen Monson,Scotland,1,NA,NA,G
1603,Glen Moore,Scotland,1,NA,NA,G
1604,Glen Morar,Scotland,1,NA,NA,G
1605,Glen Moray,Scotland,776,548,85.7,C
1606,Glen Morgain,Scotland,1,1,28.5,G
1607,Glen Morris,Scotland,4,2,78,E
1608,Glen Morven,Scotland,9,6,73.25,F
1609,Glen Ness,Scotland,2,NA,NA,G
1610,Glen Nevis,Scotland,10,1,84.6,D
1611,Glen Nicol,Scotland,3,NA,NA,G
1612,Glen Olo,Scotland,1,1,89.29,C
1613,Glen Orchy,Scotland,5,3,69.77,G
1614,Glen Ord,Scotland,261,199,84.91,D
1615,Glen Orrin,Scotland,2,2,78.59,E
1616,Glen Orson,Scotland,3,1,69,G
1617,Glen Parker,Scotland,6,3,69.57,G
1618,Glen Piper,Scotland,2,NA,NA,G
1619,Glen Quaich,Scotland,1,1,80,D
1620,Glen Ranoch,Scotland,3,1,73,F
1621,Glen Raven,Scotland,1,NA,NA,G
1622,Glen Rhine,Switzerland,3,1,70,F
1623,Glen Roger's,Scotland,6,1,72.5,F
1624,Glen Rosa,Scotland,6,2,70.84,F
1625,Glen Rossie,Scotland,4,1,77,E
1626,Glen Rowan,Scotland,2,1,76,E
1627,Glen Rowland,Scotland,1,NA,NA,G
1628,Glen Russell,Scotland,2,1,50,G
1629,Glen Sannox,Scotland,1,NA,NA,G
1630,Glen Saunders,Scotland,2,1,79,E
1631,Glen Scanlan,Scotland,13,7,62.57,G
1632,Glen Scotia,Scotland,490,353,85.18,C
1633,Glen Shee,Scotland,1,NA,NA,G
1634,Glen Shira,Scotland,1,NA,NA,G
1635,Glen Shodnya,,1,1,87.11,C
1636,Glen Slitisa,Germany,6,3,75.83,E
1637,Glen Sloy,Scotland,5,3,73.17,F
1638,Glen Spey,Scotland,212,139,83.95,D
1639,Glen Stuart,Scotland,NA,NA,NA,G
1640,Glen Talloch,Scotland,10,8,66.46,G
1641,Glen Thunder,United States,2,NA,NA,G
1642,Glen Torness,Scotland,1,1,78,E
1643,Glen Torran,Scotland,5,1,78,E
1644,Glen Tosh,Scotland,1,NA,NA,G
1645,Glen Turner,Scotland,21,15,76.49,E
1646,Glen Urquhart,Scotland,3,1,84.67,D
1647,Glen Usk,Scotland,1,NA,NA,G
1648,Glen Vegan,Scotland,2,NA,NA,G
1649,Glen Victory,Scotland,1,NA,NA,G
1650,Glen'h,Scotland,1,1,73,F
1651,Glenalba,Scotland,7,7,83.32,D
1652,Glenallachie,Scotland,329,245,84.5,D
1653,Glenalmond,Scotland,14,4,78.13,E
1654,Glenandrew,Scotland,6,2,80.17,D
1655,Glenbachie,Scotland,1,1,76.33,E
1656,Glenbeg,Scotland,1,1,83,D
1657,Glenberry,Scotland,6,1,78,E
1658,Glenborrodale,Scotland,5,5,84.71,D
1659,Glenbridge,Scotland,1,1,86,C
1660,Glenburgie,Scotland,476,342,85.93,C
1661,Glenburn,Scotland,1,1,85,C
1662,Glencadam,Scotland,273,199,85.65,C
1663,Glencoe,Scotland,10,7,84.29,D
1664,Glencraig,Scotland,61,43,87.15,C
1665,Glendalough,Ireland,20,17,79.43,E
1666,Glendamore,Scotland,1,NA,NA,G
1667,Glendarroch,Scotland,6,3,81.17,D
1668,Glenderry Private Reserve,Scotland,3,NA,NA,G
1669,Glendorris,Scotland,1,1,76,E
1670,Glendower,Scotland,7,4,74.25,F
1671,Glendramroc,Scotland,1,1,79,E
1672,Glendronach,Scotland,1198,1032,87.96,C
1673,Glendrostan,Scotland,5,2,75,E
1674,Glendullan,Scotland,188,127,84.14,D
1675,Gleneagles,Scotland,1,1,89,C
1676,Glenesk,Scotland,81,55,86.39,C
1677,Glenfairn,Scotland,6,1,83,D
1678,Glenfairytales,Scotland,1,1,89.9,C
1679,Glenfarclas,Scotland,1621,1172,88.3,C
1680,Glenfiddich,Scotland,766,532,84.85,D
1681,Glenforres,Scotland,8,3,69.25,G
1682,Glenfoyle,Scotland,5,2,72.8,F
1683,Glengannon,Scotland,2,1,74.5,F
1684,Glengarrett,Scotland,4,1,70,F
1685,Glengarry,Scotland,4,4,79.1,E
1686,Glenglassaugh,Scotland,392,307,87.63,C
1687,Glengoyne,Scotland,661,509,86.19,C
1688,Glengyle,Scotland,NA,NA,NA,G
1689,Glenham,Scotland,1,NA,NA,G
1690,Glenisla,Scotland,8,7,83.08,D
1691,Glenkenny,Scotland,1,1,61.67,G
1692,Glenkinchie,Scotland,140,85,82.66,D
1693,Glenleven,Scotland,7,4,82.69,D
1694,Glenlivet,Scotland,1519,1114,86.53,C
1695,Glenlochy,Scotland,100,71,89.43,C
1696,Glenlogie,Scotland,2,NA,NA,G
1697,Glenlomyn,Scotland,1,NA,NA,G
1698,Glenlossie,Scotland,413,312,86.04,C
1699,Glenluig,Scotland,2,2,66.25,G
1700,Glenmark,Scotland,6,NA,NA,G
1701,Glenmorangie,Scotland,566,403,85.38,C
1702,Glenmore,,4,2,83.25,D
1703,Glenmoriston,Scotland,2,1,84,D
1704,Glenmoy,Scotland,1,1,81.26,D
1705,Glenn,Sweden,1,1,83.07,D
1706,Glenora,Canada,4,3,79.39,E
1707,Glenpark,Scotland,2,2,81.42,D
1708,Glenridell,Scotland,1,NA,NA,G
1709,Glenroc,France,1,NA,NA,G
1710,Glenrosa,Scotland,3,NA,NA,G
1711,Glenrothes,Scotland,1275,941,85.97,C
1712,Glenrowan,Scotland,1,1,85,C
1713,Glens Extra,Scotland,2,2,87.5,C
1714,Glensbury,Scotland,1,1,86,C
1715,Glensheil,Scotland,1,1,86,C
1716,GlenShiel,Scotland,3,NA,NA,G
1717,Glenshire,Scotland,2,1,55,G
1718,Glenside,Scotland,3,1,76,E
1719,Glentauchers,Scotland,485,352,85.31,C
1720,Glentime,Scotland,2,1,74,F
1721,Glentoshan,Scotland,2,1,84.5,D
1722,Glentromie,Scotland,3,3,82,D
1723,Glenturret,Scotland,428,309,84.53,D
1724,Glenugie,Scotland,116,81,88.1,C
1725,Glenury Royal,Scotland,106,80,88.64,C
1726,Glenwood,Scotland,3,1,86,C
1727,Glina Whisky,Germany,13,5,72.6,F
1728,Gloag's Perth Whisky,Scotland,1,1,90,B
1729,Glorious Bastard,Scotland,1,1,79.86,E
1730,Glorious Ginger,Scotland,1,1,87.18,C
1731,Glynnevan,Canada,2,1,72,F
1732,GMB,Scotland,1,NA,NA,G
1733,Goalong Liquor,China,4,2,58,G
1734,Goblin's peated Islay,Scotland,2,2,86.34,C
1735,Golani,Israel,7,5,79.2,E
1736,Gold Bar,United States,1,NA,NA,G
1737,Gold Coach,United States,1,NA,NA,G
1738,Gold Cock,Czech Republic,33,26,85.93,C
1739,Gold Crown,Scotland,1,1,75.75,E
1740,Gold Fusion,Belgium,2,2,86.53,C
1741,Gold King Whisky,Japan,3,NA,NA,G
1742,Gold King Whisky,Czech Republic,1,NA,NA,G
1743,Gold Label,Scotland,1,NA,NA,G
1744,Gold Lion,Scotland,1,NA,NA,G
1745,Gold Medal,India,2,NA,NA,G
1746,Gold Member,Scotland,1,NA,NA,G
1747,Gold Ochsen,Germany,1,1,68.25,G
1748,Gold River,Scotland,1,NA,NA,G
1749,Gold Rush,Scotland,1,NA,NA,G
1750,Gold Shot,Scotland,1,1,85,C
1751,Gold Standard,Scotland,1,1,90,B
1752,Gold Star,Scotland,3,1,72,F
1753,Gold Wasser,Poland,1,NA,NA,G
1754,Golden Age,Scotland,1,NA,NA,G
1755,Golden Arms,France,1,NA,NA,G
1756,Golden Boat,,1,NA,NA,G
1757,Golden Crown,Scotland,1,NA,NA,G
1758,Golden Dew,Scotland,1,1,59.67,G
1759,Golden Distillery,United States,1,NA,NA,G
1760,Golden Eagle,Scotland,4,1,81,D
1761,Golden Goal,Scotland,1,NA,NA,G
1762,Golden Grain,Scotland,5,5,89.8,C
1763,Golden Harvest,Scotland,1,NA,NA,G
1764,Golden Horse,Japan,9,5,82.13,D
1765,Golden Loch,Scotland,2,2,67.5,G
1766,Golden Oak,Nepal,1,1,65,G
1767,Golden Pipe,Scotland,1,NA,NA,G
1768,Golden Piper,Scotland,1,NA,NA,G
1769,Golden Rare,Scotland,1,1,87.5,C
1770,Golden Ribbon,Scotland,1,NA,NA,G
1771,Golden River,Scotland,1,NA,NA,G
1772,Golden Scanlan,Scotland,1,1,74,F
1773,Golden Shoe,Scotland,5,2,55.42,G
1774,Golden Spirit,Scotland,1,NA,NA,G
1775,Golden Stag,Canada,1,1,60,G
1776,Golden Sun,United States,1,NA,NA,G
1777,Golden Velvet,Scotland,2,1,58,G
1778,Golden Wedding,United States,2,NA,NA,G
1779,Goldlys,Belgium,30,25,72.81,F
1780,Gölles,Austria,2,1,81,D
1781,Good Old Riedbacher,Germany,2,NA,NA,G
1782,Gooderham & Worts Ltd.,Canada,8,5,83.37,D
1783,Gooderham's,Canada,1,1,85.75,C
1784,Gordon Highlander,Scotland,11,NA,NA,G
1785,Gouden Carolus,Belgium,7,6,75.65,E
1786,Governor's Cellar,Scotland,1,NA,NA,G
1787,Grain,Scotland,3,3,79.7,E
1788,Grain Scotch Whisky,Scotland,2,1,79,E
1789,Grainiac,United States,1,1,78,E
1790,Gran Old Peel,United States,1,NA,NA,G
1791,Grand Alastair,Scotland,3,NA,NA,G
1792,Grand Award,Canada,3,NA,NA,G
1793,Grand Bark,Sweden,2,2,83.25,D
1794,Grand Coronation,Scotland,1,NA,NA,G
1795,Grand Duke,Scotland,2,NA,NA,G
1796,Grand Dulky,Scotland,1,NA,NA,G
1797,Grand Macnish,Scotland,22,6,72.25,F
1798,Grand Old,Scotland,1,1,87,C
1799,Grand Old Parr,Scotland,28,20,81.67,D
1800,Grand Royal,Myanmar,3,2,78.63,E
1801,Grand Scot,Scotland,1,1,76,E
1802,Grand Traverse,United States,3,1,81.67,D
1803,Grande Canadian,Canada,1,NA,NA,G
1804,Grangestone,Scotland,10,3,72.07,F
1805,Granit Destillerie,Austria,2,1,20.75,G
1806,Grannie's,Scotland,1,NA,NA,G
1807,Grant's,Scotland,97,46,74.77,F
1808,Grant's Royal,Scotland,7,3,82,D
1809,Grass Widow,United States,1,NA,NA,G
1810,Grau's Legend,,1,NA,NA,G
1811,Grayson,Scotland,1,NA,NA,G
1812,Great Bargee,,1,NA,NA,G
1813,Great Battle,Scotland,1,NA,NA,G
1814,Great King Street,Scotland,14,10,84,D
1815,Great Outback,Australia,2,1,75.25,E
1816,Great Scots,Scotland,1,NA,NA,G
1817,Green & White,Ireland,2,1,84,D
1818,Green Douglas,Belgium,1,1,64.77,G
1819,Green Label,United States,1,NA,NA,G
1820,Green Land,Iceland,1,NA,NA,G
1821,Green Meadows,Scotland,2,2,86.28,C
1822,Green Park,Scotland,3,NA,NA,G
1823,Green Spot,Ireland,13,10,82.89,D
1824,Greenfield,Scotland,1,1,87,C
1825,Greenore,Ireland,16,13,80.5,D
1826,Gremil's Whisky,Switzerland,2,NA,NA,G
1827,Grendel's,Scotland,8,2,84.84,D
1828,Gretna Green,Scotland,1,NA,NA,G
1829,Greyhound,,2,NA,NA,G
1830,Gribhinneach,Scotland,1,1,87,C
1831,Griersons No.1,Scotland,5,NA,NA,G
1832,Griffin Ranch,United States,1,NA,NA,G
1833,Griffo Distillery,United States,6,NA,NA,G
1834,Grüner Hund,Germany,12,5,75.6,E
1835,Gruwehewwel,Germany,4,3,88.95,C
1836,Gryphon,Germany,1,1,72,F
1837,Grythyttan,Sweden,21,9,81.76,D
1838,Guard House,Canada,1,1,55,G
1839,Guckenheimer,United States,3,NA,NA,G
1840,Guglhof,Austria,12,7,73.52,F
1841,Guillon,France,18,14,75.05,E
1842,Gun Fighter,United States,3,2,84.84,D
1843,Gunpowder,United States,1,NA,NA,G
1844,Gutevin,Sweden,2,2,73.84,F
1845,Gutshof Andres,Germany,1,NA,NA,G
1846,GWD - Great West Distillers,Canada,1,NA,NA,G
1847,Gwenroc,France,1,1,65,G
1848,Haas,Germany,11,4,76.19,E
1849,Habbel,Germany,2,1,53.33,G
1850,Haeusler & Katsch,Germany,1,NA,NA,G
1851,Hagen-Ruehli,Switzerland,12,4,80.25,D
1852,Hågmoar,Austria,1,1,63.33,G
1853,Haig,Scotland,50,28,78.91,E
1854,Haig & Haig,Scotland,4,3,84.21,D
1855,Hakushu,Japan,119,96,87.32,C
1856,Hälge,Sweden,2,1,52.17,G
1857,Haller's,United States,3,1,100,A
1858,Halley's Comet,Scotland,1,NA,NA,G
1859,Hallmark,Scotland,1,NA,NA,G
1860,Hamashkeh,Scotland,1,NA,NA,G
1861,Hamburg Malt,Germany,3,3,80.5,D
1862,Hamilton,Canada,3,NA,NA,G
1863,Hamilton's,Scotland,1,NA,NA,G
1864,Hamiltons,Scotland,9,4,74.17,F
1865,Hamlet of Marypark,Scotland,1,NA,NA,G
1866,Hammer Head,Czech Republic,5,4,77.46,E
1867,Hammer Village,Scotland,1,NA,NA,G
1868,HammerFall,Scotland,2,2,81.39,D
1869,Hancock's Reserve,United States,4,3,81.68,D
1870,Hankey Bannister,Scotland,21,15,80.39,D
1871,Hannisville,United States,2,1,92,B
1872,Hanyu,Japan,149,136,88.99,C
1873,Haran,Spain,1,1,77,E
1874,Harley-Davidson Traef,Scotland,1,1,83,D
1875,Harmony,Scotland,1,NA,NA,G
1876,Harold Robertson's,Scotland,1,NA,NA,G
1877,Harolds Club,United States,1,1,89.5,C
1878,Harrier,South Africa,1,NA,NA,G
1879,Harris & Tustin,Scotland,1,1,82.75,D
1880,Harrods,Scotland,5,3,74.33,F
1881,Harry's New York Bar,Scotland,NA,1,90,B
1882,Hart's,Scotland,2,NA,NA,G
1883,Hartfield & Co.,United States,3,NA,NA,G
1884,Harvey's,Scotland,3,1,81.5,D
1885,Harwood,Canada,3,1,70,F
1886,Hatfield & McCoy,United States,NA,NA,NA,G
1887,Hattfield,,1,NA,NA,G
1888,Hayner,United States,1,NA,NA,G
1889,Hazelburn,Scotland,177,125,85.5,C
1890,Hazelgrove,Scotland,4,4,84.91,D
1891,Hazelwood,Scotland,5,3,91.12,B
1892,HBC,Scotland,1,1,76,E
1893,HE8,Scotland,1,NA,NA,G
1894,Headframe Spirits,United States,2,NA,NA,G
1895,Heart of Kentucky,United States,1,1,80,D
1896,Heart of Mystic,United States,1,NA,NA,G
1897,Heart of Scotland,Scotland,1,NA,NA,G
1898,Heartwood,Australia,34,13,87.71,C
1899,Heather,Scotland,1,NA,NA,G
1900,Heather & Peat,Scotland,1,1,85,C
1901,Heather Dew,Scotland,5,2,66,G
1902,Heathercrest,Scotland,1,NA,NA,G
1903,Heathland Whisky,Austria,1,1,43,G
1904,Heaven Hill,United States,82,43,83.92,D
1905,Heaven's Door,United States,3,NA,NA,G
1906,"Heavily Peated ""L""",Scotland,2,1,72,F
1907,Hebridean,Scotland,1,1,87.1,C
1908,Hebridean Princess,Scotland,4,NA,NA,G
1909,Hebrides,Scotland,2,1,92.5,B
1910,Hedges & Butler,Scotland,12,9,81.78,D
1911,Hedonism,Scotland,24,17,86.48,C
1912,Heebie Jeebies,Scotland,1,NA,NA,G
1913,Helios Whisky,Japan,1,1,73.75,F
1914,Hell Fire,Switzerland,2,1,78.6,E
1915,Hell-Cat Maggie,Ireland,1,1,69,G
1916,Hellyers Road,Australia,28,14,80.23,D
1917,Helsinki Distilling Company,Finland,7,5,75.4,E
1918,Hemel,Netherlands,2,2,46,G
1919,Henderson & Turnbull,Scotland,2,2,74.5,F
1920,Henry Clay,United States,1,NA,NA,G
1921,Henry Downes,Ireland,1,1,83,D
1922,Henry Mason,United States,1,1,65,G
1923,Henry McKenna,United States,18,5,84.77,D
1924,Henry Watterson,United States,2,NA,NA,G
1925,Hepp,France,6,4,74.88,F
1926,Heriot-Watt University,Scotland,2,NA,NA,G
1927,Heritage,United States,3,NA,NA,G
1928,Heritage Cask Whiskey,United States,1,NA,NA,G
1929,Herman Marshall,United States,3,1,72,F
1930,Herr Lüthy,Switzerland,14,6,79.95,E
1931,Hessentagswhisky,Germany,1,1,74.25,F
1932,Hessischer Single Malt Whisky,Germany,1,1,82.33,D
1933,Hewitts,Ireland,2,1,78,E
1934,Hibernian Supporters' Association,Scotland,1,NA,NA,G
1935,Hibiki,Japan,77,46,87,C
1936,Hicks & Healey,United Kingdom,3,1,87.5,C
1937,Hierber,Luxembourg,1,1,51,G
1938,High Commissioner,Scotland,2,1,70.86,F
1939,High County,Scotland,1,NA,NA,G
1940,High Liquors,United States,1,NA,NA,G
1941,High Spirits,United States,1,1,72,F
1942,High West Whiskey,United States,94,53,84.54,D
1943,High Wheeler,Australia,1,1,83.75,D
1944,HighGlen,Switzerland,7,4,80.25,D
1945,Highgrove,Scotland,8,3,85.56,C
1946,Highland,Scotland,20,9,84.52,D
1947,Highland Aingeal,Scotland,3,3,84.82,D
1948,Highland Bard,Scotland,1,NA,NA,G
1949,Highland Baron,Scotland,3,NA,NA,G
1950,Highland Bird,Scotland,2,2,59.2,G
1951,Highland Black,Scotland,1,1,79,E
1952,Highland Blended Malt,Scotland,3,3,84.81,D
1953,Highland Brook,Scotland,5,NA,NA,G
1954,Highland Cattle,Scotland,3,2,77,E
1955,Highland Chief,Scotland,5,3,75.22,E
1956,Highland Circle,Scotland,2,1,83,D
1957,Highland Clan,Scotland,9,NA,NA,G
1958,Highland Command,Scotland,4,1,87,C
1959,Highland Cross,Scotland,1,NA,NA,G
1960,Highland Cup,Scotland,1,NA,NA,G
1961,Highland Dream,Scotland,2,1,84.5,D
1962,Highland Earl,Scotland,2,1,74,F
1963,Highland Fusilier,Scotland,30,22,85.65,C
1964,Highland Gold,Scotland,2,2,73.75,F
1965,Highland Grand,Scotland,1,NA,NA,G
1966,Highland Harvest,Scotland,11,3,76.86,E
1967,Highland Heart,Scotland,13,13,82.59,D
1968,Highland Heather,Scotland,1,NA,NA,G
1969,Highland Inspiration,Scotland,1,1,80.5,D
1970,Highland Journey,Scotland,1,1,78,E
1971,Highland King,Scotland,5,3,84.92,D
1972,Highland Laird,Scotland,11,NA,NA,G
1973,Highland Legend,Scotland,1,1,71,F
1974,Highland Malt,Scotland,4,4,74.05,F
1975,Highland Military Tattoo,Scotland,1,NA,NA,G
1976,Highland Mist,Scotland,3,3,82.78,D
1977,Highland Moss,Scotland,2,2,78.75,E
1978,Highland Mount,Scotland,1,NA,NA,G
1979,Highland Mountain,Scotland,1,1,87.5,C
1980,Highland Nectar,Scotland,3,1,76,E
1981,Highland Park,Scotland,2004,1435,86.94,C
1982,Highland PBS,Scotland,2,1,81,D
1983,Highland Piper,Scotland,2,1,64,G
1984,Highland Poacher,Scotland,2,NA,NA,G
1985,Highland Pride,Scotland,5,3,74.33,F
1986,Highland Prince,Scotland,5,NA,NA,G
1987,Highland Queen,Scotland,51,28,79.2,E
1988,Highland Region,Scotland,5,4,86.42,C
1989,Highland Regional Collection,Scotland,1,NA,NA,G
1990,Highland River,Scotland,1,1,81.5,D
1991,Highland Rose,Scotland,2,2,57.5,G
1992,Highland Scotch Whisky,Scotland,1,1,73,F
1993,Highland Shield,Scotland,1,NA,NA,G
1994,Highland Single Malt,Scotland,6,2,89.54,C
1995,Highland Single Malt Scotch Whisky,Scotland,5,2,79.5,E
1996,Highland Single Malt Whisky,Scotland,3,1,85,C
1997,Highland Special,Scotland,1,NA,NA,G
1998,Highland Spey,Scotland,1,1,90.75,B
1999,Highland Sporran,Scotland,1,NA,NA,G
2000,Highland Star,United Kingdom,NA,NA,NA,G
2001,Highland Supreme,Scotland,1,NA,NA,G
2002,Highland Tower,Scotland,1,NA,NA,G
2003,Highland Vale,Scotland,1,NA,NA,G
2004,Highland Way,Scotland,1,NA,NA,G
2005,Highland!,Scotland,1,1,79,E
2006,Highland's Friends,Scotland,2,1,50,G
2007,Highlander,Scotland,4,1,83,D
2008,Highlands Whisky,Scotland,3,1,12.33,G
2009,Highspire,Canada,1,NA,NA,G
2010,Highwood Distillers,Canada,10,6,81.32,D
2011,Hill and Hill,United States,5,NA,NA,G
2012,Hillock,Germany,6,4,69.58,G
2013,Hillrock Estate,United States,4,3,84.44,D
2014,Hillside,Scotland,8,7,91.43,B
2015,Hinricus Noyte,Germany,4,3,82.22,D
2016,Hips,Japan,1,NA,NA,G
2017,Hiram Walker,Canada,12,3,78.69,E
2018,Hirsch,United States,2,2,84.57,D
2019,Hirsch Selection,United States,18,9,84.27,D
2020,His Excellency,Scotland,4,NA,NA,G
2021,HISS,Scotland,1,1,89.67,C
2022,HMY Britannia,,2,NA,NA,G
2023,Hochstadter's,United States,5,3,80.39,D
2024,Hogs,United States,1,1,74.75,F
2025,Hogshead,Scotland,1,1,81.4,D
2026,Hogwash,Scotland,1,1,76,E
